Pitch Sequence,Pitcher ID,At-Bat Outcome
"SI,SI,SL,SL,SI,SL",642397,walk
"CH,CB,FF",523260,double
"FF,SL,FF,FF,FF,FF",625643,strikeout
"CH,FF,FF,SL,CH,FF",656302,strikeout
"CB,CB",656302,field_error
"FF,FF,SL,SL,SL",656302,strikeout
"SL,CB,FF,FF",543037,strikeout
"CB,FF,FF",543037,field_out
"FF,FF,CH",543037,strikeout
"CB,SI,CB,SI",642528,strikeout
"FC,ST,ST",623167,strikeout
"FF,FF,CH,FC,CH,FF",623167,field_out
"SL,SL,SL,SI,SL,SL",662253,walk
"FF,SL,SL,SL",666374,strikeout
"FF,CB",571945,field_out
"FF,SL,CB",571945,strikeout
"FF,FF",571945,field_out
"CB,FF,CB,FF",608717,field_out
"SL,SL,FF",595928,field_out
"FF,SL,SL,FF,FF,FF",656849,strikeout
"CB,FF,SL,SL",656849,strikeout
"SL,FF,SL,FF,FF",656849,walk
"SL,SI,SL,CB,CB",425844,walk
"SL,FF",425844,single
"FF,ST,SL,SL,CH,SL",664199,field_out
SL,664199,field_out
"SI,SL,SL",643511,field_out
SI,657277,single
"SI,SI,SI,SI",663546,force_out
"SL,SL,SL",650556,grounded_into_double_play
"CB,CB,CH,CH,FF,FF,SL",543037,strikeout
"CB,FF,FF,CB,FF,FF,SL",543037,walk
SI,642528,sac_fly
FF,642758,double
"SL,SI,SI,CH,SI,SI,SI",661309,walk
"FF,SL,SL,FF",666205,force_out
"FF,FF,FF",666205,field_out
"SI,FF,CH,CH,SL,FF,SI",657265,field_out
"CB,FC,FC,FC",669203,double
"CH,CH,FC",669203,single
"CB,CH,CH,FC,FC",669203,double
"FF,FF,SI,CB,SI",456713,walk
"FC,FC,FC,FC,FC,CB",669203,walk
"FC,CB,FC,CH,FC,FC",669203,field_out
"CB,CB,CH,FC,FC,FC,FC",669203,walk
"FF,SL",657024,field_out
"CH,FF,SI,SI,FF",666201,walk
"SL,FF,SI",666201,single
"CB,FF,FF,CH",663556,field_out
"SL,FF,FF",663556,strikeout
"CH,SL,CB,FF",663556,grounded_into_double_play
SL,664076,field_out
"CB,FF,FF",519293,field_out
"FF,SL,SL,FF",595928,single
"SL,SL,FF,SL,SL,SL",622098,strikeout
"FF,FF,CH,CH,FF,CH,FF",656849,walk
"CH,CH,FF,FF,CH,CH",656849,field_out
"FS,SI,FF,SL,SL",544727,strikeout
"SI,SI",661309,single
"FF,FF,SL,FF",666205,strikeout
"SL,SL,FF,SL,FF,FF",666205,field_out
FF,666205,field_out
FF,518617,field_out
SL,656302,home_run
"CB,CB,SL,SL",656302,field_out
"FF,FF,SL,SL,SL",669424,strikeout
"SL,CB,SL",571945,field_out
"SI,SL,SL,CB,SI,SI,SL",571945,strikeout
"CB,CB,SI",571945,single
"SL,SL,FF,SL",608717,field_out
"SI,FC,FF,FC,FC,FF,FF,CB,FC,FC",656605,field_out
"CH,FC,CB",656605,strikeout
"FC,CB,FF,CB,CB,FF",656605,single
"CB,SI,CB,CB,CB,SL",623474,single
"FF,FF,FS",660271,strikeout
"ST,SI,SI",660271,hit_by_pitch
"FC,ST,FS,ST",660271,strikeout
"FF,SL,CB,CH",519151,strikeout
"FF,SL,SL,FF",650556,walk
"SL,SL,SL,SL",664299,strikeout
"FF,SL,SL,FF,FF",664299,single
"FF,FF,CH",642207,field_out
CH,657265,field_out
"FC,FC,CH,CH",669203,field_out
"FC,CH,FC,CB",669203,strikeout
"FC,FC,CH",669203,field_out
"FF,SL",683769,force_out
"CH,FF",683769,field_out
SL,683769,field_out
"FF,FF,FF,FF,FF,FF",543037,strikeout
"CB,FF,SL",543037,single
"FF,FF,FF,SL,FF,SL,SL,FF",543037,strikeout
"SI,SI",642528,field_out
"CH,SI,CH,SI,CH",661309,walk
"CH,SI,SI,CH,SI",661309,field_out
"FF,FF,SL,CB",666205,single
SL,666205,field_out
"FF,FF,SL",667427,No event
"FC,CH,FF,FF",593958,field_out
"SI,CH,SL,CH,FC,SL",593958,field_out
"CH,FF",593958,field_out
"CH,FF,FC,CH,FC",641302,field_out
SL,682051,field_error
"FF,FF,FF,SI,FF",571670,strikeout
"SL,FF,SL,FF",669211,field_out
"FF,CH,CH,FF,CH",680570,force_out
"CB,FF,FF,FF",680570,strikeout
"CH,CH,FF,CH,FF",680570,strikeout
"FC,FC",502085,field_out
"CH,FF,FF,CH,SL,FF,FF,CH",622098,double
"FF,FF,FF,SL",656849,double
"FF,SL,SL,FF,FF",656849,field_out
"CB,FF",663556,field_out
"CB,SL,CH,SL",663556,caught_stealing_2b
"CB,SL",663556,double
"FF,FF,CB,CH,CH",663556,field_out
"SL,FF,FF,FF",664076,field_out
"CB,CB,CH",605400,field_out
"FF,FF,CB",605400,single
FF,622554,field_out
"SI,SI,SI",642397,strikeout
"SL,FF,SI,SL",666201,field_out
"SL,SL,FF,SI,SI",666201,walk
"FF,SI,SL,SL",666201,strikeout
"SI,CH,SI",571670,field_out
"FF,CH,FF",666200,field_out
"SL,SL,SL,CH",666200,strikeout
"SL,SL,SI,SL,CH",666200,walk
"FF,CH,SI,SL,SI,FF,CH,SL",571670,field_out
"SI,FF,FF,FF,FF",666200,strikeout
"CH,FF",666200,single
"SL,SI,FF,FF",666200,strikeout
"FF,CH,FC,FF,FF,FC",623167,field_out
SI,623167,field_out
"ST,FF,FF,FF,FF,CH",623167,strikeout
"SI,CB,FC,FF,FF",641627,strikeout
"SL,SL,SL,SL,SL",650895,walk
"SL,FF,SL",571945,double
"SI,CH",571945,home_run
FF,571945,double
"FF,CB,SL,SL,FF",608717,strikeout
"FF,SI",676050,field_out
"SL,SL,SL",571578,strikeout
"SL,FF,SL,SL",571578,strikeout
"SI,SI",571578,single
"SI,FC,ST,ST,FC",663658,field_out
"SL,FF,FF,SL,SL",594798,field_out
"SL,FF,FF,SL",594798,strikeout
"SL,SI,SI,SL,SI",642546,walk
"SI,SI,CH",571578,single
"SI,SL,SL,SL",571578,field_out
"SL,CH,SL",571578,home_run
"SI,SI,ST,ST",663658,field_out
"FF,SL,FF,SL,CH,SL",594798,strikeout
"CH,SL,FF",594798,strikeout
"CB,CH,FF,SL,FF,SL,CH,FF,FF",594798,strikeout_double_play
"FF,CH,SL",600917,field_out
"CB,FF",456713,field_out
"CB,FC,SL,SL",669203,strikeout
SI,669203,home_run
"FC,SL,SL,FC,SL",669203,home_run
"SI,ST",656605,single
"SI,FF,CB,ST,FF",656605,strikeout
"SI,SI",656605,single
"CB,FF,CH",425844,field_out
"CB,CB,CH,FC",425844,force_out
"FF,CH,CH,SL,CH,FF",664199,strikeout
"FF,ST,FF,ST,FF",669395,field_out
"CB,CB,CB,CB,FF",523260,walk
"SI,SI,ST,ST",607481,strikeout
"CH,CB,SL,SL",656302,field_out
"CH,FF,FF,SL,SL,CH,CB,SL",656302,walk
"SL,FF,FF,FF,FF,FF",656302,strikeout
"FF,SL,FF,SL",519293,field_out
"FF,CH,FF,SL,FF",594798,strikeout
"CH,FF",594798,single
"FF,SI,FF,FF,CB,CH",605400,strikeout
"CB,SI",605400,grounded_into_double_play
"SI,SL,SL,SI,SL,SL,SL",642397,home_run
"FC,FC,CB,FF,FF",656605,strikeout
"CB,SL",573204,home_run
"FF,ST,ST,ST,FF",641154,home_run
"ST,ST,SI",641154,field_out
"ST,ST,ST,CH,ST",641154,strikeout
"FF,FF,FF,FF,FF,FF,FF",543037,strikeout
"SI,SI",642528,field_out
"CH,FF,CH",606160,single
"CB,FF",664299,field_out
"CB,CH,FF,FF,FF,FF,FF,FF,SL",664299,field_out
"SL,SL,CB,FF",664299,field_out
"SI,ST,CH",657277,field_out
"SI,SI,ST,ST,SI,CH",657277,strikeout
"FF,FF,CB,FF,CH,FF",519043,field_out
"FF,FF,FF,FF,SL",650671,single
"FF,FF,ST,FF,FS",660271,single
"FC,FC,FF,FF,FC",660271,grounded_into_double_play
"FC,FC,CB,SI,CB,FC,SI",446372,strikeout
"FC,FC,CH",446372,field_out
"FC,SI",542947,field_out
"FF,FF,FF,FF",672391,double
SL,605447,field_out
"CB,CB,FF,ST,ST",608723,single
"SL,FF,FF,CH,CH,SL",641329,strikeout
"FF,FF,FC",680570,field_out
"ST,FF,ST,FF,CH,FF,FF",680570,strikeout
"ST,SI,ST",571948,field_out
"CH,FC,CH",642207,field_out
"CB,FC,CH",669203,field_out
"CH,FC,FC,FC,FC,FC",669203,field_out
"FF,ST,FF",641154,field_out
"CB,FF,SI,CH,CH,ST",641154,strikeout
"FF,CB,FF,FF",608723,strikeout
"FF,FF,FF,FF,CB",680570,field_out
"CH,FF,FF,CH,FF,FF",680570,strikeout
"SL,SL,FF,FF,SL,SL",669276,field_out
SL,571578,field_out
"CH,SL,SL",571578,field_out
FF,607455,field_out
"ST,ST,FF",663658,strikeout
"SL,SI,SI,SL,SI,SL",571578,sac_fly
"SI,SL",571578,field_out
"SI,SL,CH,CH,SL,SI",571578,single
"SI,FC,ST,FC,FF,SI",663658,strikeout
"SL,SL,SI",661309,field_out
"SI,CH,SI,SI,SL,SL",661309,strikeout
"FF,FF,FF,SL,CB",666205,strikeout
"FF,FF,SL,SL,FF,SL",666205,walk
"CB,SL,FF",666205,field_out
"SL,SL,FF,FF,FF",667427,strikeout
"FF,FF",595928,field_out
"FF,FF,CH,CH,FF",656849,walk
"CH,FF,FF,FF,SL,CH",656849,walk
"FF,FF,FF,CH,FF,FF,CH",656849,strikeout
"CH,CH,ST,SI",657277,single
"SI,FF,CH,CH,SI",657277,field_out
ST,657277,field_out
"CB,SI,SI,SI,CB,SI,SI",663546,single
"FF,CB,CB,FF",573204,field_out
"FF,SI,SI",641154,field_out
SI,641154,field_out
"ST,ST,ST",641154,strikeout
"FC,FC,SL",661403,field_out
"SL,SL,SI,CB,SL,SL",682120,walk
"FF,FF,CB,CH,FF,SL,CH,FF",683769,walk
"SL,SL,CB,CH",683769,strikeout
"FF,SL,FF,CB",683769,field_out
"FF,CB,CB,SI,SI",605400,strikeout
"SI,CB",605400,field_out
"SI,SI,SL",622554,field_out
"FF,CB,FF,CB",456713,strikeout
"SI,SI",571948,grounded_into_double_play
"CB,FC,FC",669203,field_out
"FC,CH,CB,FC,FC",669203,field_out
"ST,SI,ST",656605,strikeout
"SI,ST,ST,FF",656605,strikeout
"FF,FF,SL,CB,CB,CH",571945,sac_fly
"CB,SL,SI,SL,CB",571945,single
"FF,CH,FF,CB",571945,field_out
"CB,CB,FF",608717,field_out
FF,621363,single
"SI,SI,SI,SI,SI,SI",657044,walk
"FF,FF,FF,CH",663556,double
"CB,CB,CH,FF,SL",663556,field_out
"FF,CB",642239,field_out
"CB,CH,CB,SI,FF",656605,strikeout
"CH,CB",656605,field_out
"CH,SI,CB,FF,FC,FF",656605,double_play
"SL,SL,SL",661403,strikeout
"SL,SL,FF,FF,SL,SL",682120,walk
"ST,ST,ST,FF",573204,strikeout
"FC,FF,CB,SI,CH,CB,CB",605400,single
FF,605400,field_out
"SI,FF,FF,CB,SI",605400,single
"SL,SI",622554,double
"ST,ST,FF,ST",640462,field_out
"SL,CH,FF,SL",666200,field_error
"CH,FF,FF,CH,SL",666200,strikeout
"SL,SL,SL",666200,field_out
"SI,SL,SI",571578,field_out
"SI,SI",571578,single
"SL,SI,CH,SI,SI",571578,field_out
"FF,FF",607455,field_out
"SI,ST,FC,SI,FC",663658,walk
"CB,CB,FF",573204,single
"ST,ST,ST",641154,field_out
"FF,ST,SI",641154,field_out
"FC,FF,FC",623167,strikeout
"CH,FC,FF,CH,CH",623167,field_out
"SL,FF,FF",650895,field_out
"FF,FF,ST",682171,strikeout
"SL,SL,SI,FC",425844,field_out
"CH,CH",425844,field_out
"SL,SL,CH,SI",425844,force_out
"FF,FF,CH,ST",664199,single
"CH,CB",663556,field_out
"CH,CB",663556,single
"CB,CH,FF",663556,field_out
"SI,SL,SI,SL,SI,SL,SL",657044,walk
"SL,FF,CH,CB,FF",663556,walk
"FF,FF,FF",663556,single
"CB,SL",663556,field_out
"FF,SL,CH,SL,FF",677161,field_out
CB,519151,field_out
"SL,FF,SL,SL",650556,strikeout
"CB,FF",664299,single
FF,664299,field_out
"FF,FF,FF",594798,field_out
"SL,FF,SL,FF",594798,strikeout
"SL,SL,FF,FF,SL",594798,field_out
"SI,SI,SL,SI,SI",642546,strikeout
"CB,CH,SL,FF,SL,SL,FF",543037,field_out
FF,543037,field_out
"SL,SL",543037,field_out
"CH,CH,SI,CH",642528,home_run
"SL,FF,FF",621363,field_out
"SL,SI,SI,SL",657044,field_out
"FF,CB,FF,CH,FF,CH,FF",663556,walk
"FF,FF,FF,FF",663556,walk
"FF,CH,FF",663556,strikeout
"CB,CB,CB",642239,strikeout
"FC,CB",656605,field_out
CB,656605,field_out
"FC,FF,CB,FC",656605,walk
"SI,CB,FF,CB",656605,field_out
"SI,SI,ST",656605,field_out
"SL,FF,SL",669212,field_out
"SL,SL,SL,FF,FF,SL,SI,SL,SI,FF",680704,strikeout
"SL,SL,SL,FF,CH",683769,field_out
SL,683769,field_out
"ST,ST,ST,CH,CH",657277,single
"FF,FF,CH,ST,SI",657277,field_out
"SI,CH,CH,CB,SI",663546,strikeout
"SI,SI,CB",663546,single
"SL,SL,FF,FF",605447,strikeout
"CH,CH,CH",657277,strikeout
"CH,SI,CH,CH,SI,SI",657277,single
"CH,CH",657277,field_out
"CB,CB,CB,SI,CB",663546,single
"ST,FF,CH,CH,FC",623167,walk
"FC,FC,CH",623167,field_out
"SL,SI,SL,SL",662253,single
"SL,SL,SL,SL,SL",666374,walk
"FF,SI,CB,FF,CB",571945,single
"SI,SL,SL,FF,FF,CB",571945,field_out
CB,571945,single
SL,571945,field_out
"FF,FF,FF,CB",608717,strikeout
"FF,CH,CH,CB",663556,strikeout
"FF,CB",663556,single
"FF,SL,FF,CH",663556,field_out
"FF,SL,FF",664076,field_out
"SL,SL,SI,SL",544727,field_out
"SL,SI",661309,force_out
"FF,FF,CH,SL",666205,single
"FF,FF,SL,FF",666205,field_out
"CB,CH,FF",666205,field_out
"FF,FF,CH,CH,FF,FF",641154,walk
"FF,FF,CH,CB",641154,strikeout
"FF,ST,ST",643377,strikeout
"SL,SL,FF,FF",595928,single
"FF,FF,SL,FF,FF,SL,FF",622098,field_out
"CH,CH,FF,CH",656849,field_out
"CB,FF,CH,FF",656849,walk
"CB,CB,CH,CH,SL",425844,single
FC,425844,field_out
CH,425844,single
"CH,ST,FF,ST,ST,FF,SL",664199,double
"SI,SL,FF,FF,CB,SI",571945,single
FF,571945,field_out
"FF,SL,FF,SL",571945,field_out
"FF,FF,FF,CH,SI",676050,double
"ST,ST,ST,ST,FF",640462,strikeout
"SL,SL,FF,FF,FF,SL",666200,strikeout
"FF,FF,SI",666200,field_out
"SL,SL,SL,FF",666200,single
"SL,SL,SL,SL",594798,strikeout
"SL,SL,SL,FF,FF",594798,double
"FF,FF,SL,FF",594798,strikeout
"SL,SL,FF",600917,field_out
"FC,FC,SI,FC,SI",446372,field_out
"FC,CB",446372,field_out
ST,670167,single
"SL,SL,SL,FF",672391,strikeout
"SI,SI,SL,FF,FF,SI",593958,strikeout
SL,593958,home_run
"FC,SI,FF,SL,SI,FC,SI,FC,CH,SL",641302,double
"CB,FF,CB",682051,force_out
"CB,CH,CB,SL,SL,CB,CB,CH",623474,field_out
"ST,FF,FF,FF,FF",660271,strikeout
"ST,FF,ST,FS",660271,force_out
"ST,FF,ST",660271,field_out
"FF,FF,SI,CH",641154,field_out
"FF,CB,ST",641154,field_out
"SI,FF,CH,ST,FF",641154,strikeout
"FF,FF,FF,FF,SI",606160,strikeout
"SL,SL,SL,FF,SL",664299,field_out
"FF,SL,FF,FF",664299,field_out
"FF,FF",664299,single
"FF,FF,FF,FF,SI,SI,SI",593958,field_out
SI,593958,field_out
"SL,SL",641302,field_out
"SI,CB,CH,FF,SI,SI",682051,field_out
"CB,FC,CB,FF,FF,FC",608723,field_out
"FF,FF,FF",669211,double
"FF,CB,FF,FF,FC,ST,CH",680570,field_out
FC,680570,field_out
"SI,SL",623474,double
"FF,FF,FF,FF,FF",650671,strikeout
"SI,SI,ST,SI,SI,ST",660271,walk
SI,660271,hit_by_pitch
"ST,ST,ST,ST",660271,field_out
"FF,CH,CB,CH",519043,single
"FF,FF,FF,CH",650671,field_out
"SI,CH",661309,single
"FF,FF,SL,FF",666205,strikeout
FF,666205,field_out
"SL,SL,CB,FF",666205,single
"FF,FF,FF,FF,SL,SL",667427,walk
"FF,FF,CB,FF",543037,field_out
"SL,FF,FF,SL,FF,FF,FF,FF",543037,walk
"SL,SI,ST,ST,SI",605280,strikeout
SI,642528,hit_by_pitch
"CB,FF,FF,SL,SL,FF,CB,CB",656302,walk
"CH,CB,FF,FF",656302,walk
"SL,SL,SL,FF",656302,walk
"FS,SI",680704,field_out
"FF,SL,SL,FF,FF,SL",682120,field_out
"CH,SL,SL,CB,CH,FF,SL,CH",683769,strikeout
SL,683769,field_out
"FF,CH,FF,FF,SL,SL",606160,strikeout
FF,664299,field_out
"SL,FF,FF",664299,single
"CB,SL,SL,CB,FF,SL,FF",664299,field_out
"FF,CH",593958,field_out
"FC,FF,FF,SL,SL,FF,CH,FC",593958,field_out
"SI,CH,FF,FF,FC,CH",593958,field_out
"CH,FC,CH,FF,FC,FC,FF,CH,FF",641302,home_run
"SI,SI,SL,SI,SL",682051,double
"FF,SI",425844,single
"CB,CB,CH",425844,grounded_into_double_play
SI,425844,single
"SL,FF",664199,home_run
FF,543037,field_out
"FF,FF",543037,field_out
"FF,CB,FF",605400,double
CH,605400,field_out
"CB,CH,FF,FF,FF",605400,walk
"SL,SL,FF,FF,SL",622554,field_out
"FC,CH,CH,FC",446372,single
"CB,CH,CH,FF,CH",446372,field_out
"FC,FC,CH,SI,FC,CH,FC",446372,strikeout
"FF,FF",672391,fielders_choice
"FF,FF",641154,single
"FC,SL,FC,FC,FC,FC,FC",661403,walk
SI,680704,field_out
"FF,FF",683769,field_out
"SL,FF,CB,SL,CH",683769,field_out
"SI,SL",544727,field_out
CH,661309,single
"FF,FF,SL,SL,FF,CB,SL,SL",666205,strikeout
"CB,CB,SL",666205,field_out
"FF,FF,FF",666205,hit_by_pitch
"CB,FF",656302,field_out
"CH,FF,FF,SL,SL",656302,strikeout
"SI,SI,SL",425844,strikeout
"CB,SL",425844,field_out
"SI,SL,SI",425844,field_out
FF,664199,field_out
"ST,ST,ST,FF,ST,ST",669395,strikeout
"ST,FC,FC,FC",543521,double
"SL,FF,SL,SL,FF",543859,field_out
"SI,FF,SL,FF,FF,FF",693821,field_out
"SL,CH,CH,FF",693821,field_out
"CB,FC,FC,CB",446372,field_out
CH,446372,field_out
"SI,FC,SI",542947,grounded_into_double_play
"CH,CH,FF,CH,FF",670167,strikeout
"FF,FF,FF,CB,CB",608723,single
"FF,CH",669211,field_out
"FF,ST,ST,ST,FF",680570,double
"FF,ST,ST,ST,CH",680570,field_out
"FF,FC,CH,CH,FF",593958,field_out
"FF,FF,SL",593958,sac_fly
"FF,CH,CH,FF,FC,SI",641302,double
"SL,SI,SL",682051,single
"SI,SL,SI",571578,single
"SL,CH,FF,SL",571578,field_out
"SI,SL,SL,SL",571578,field_out
"SI,ST",663658,single
"SL,SI,CH,FF,FF,SL",666201,strikeout
"FF,CH,CH,CH",666201,strikeout
"SL,SI",666201,field_out
"SI,SI,SI",693821,field_out
SL,693821,field_out
FC,446372,field_out
"CH,FF,CH,SI",446372,field_out
"ST,FF,FF",670167,double
FF,672391,sac_fly
"FF,CH,FF,CH,CH,CH,CH",677161,walk
"FC,CB,FC,FC,FC,FC",502085,field_out
"FF,FF,FF,CB,FF,FF",622098,strikeout
"FF,CH,FF",594798,field_out
"CB,CH,FF",594798,strikeout
"CH,CH,CH,SL,FF,FF",594798,walk
"SI,CH,CH",642546,field_out
"SL,FF,SL,FF",664299,field_out
"SL,FF,FF,SL,FF,FF,SL",664299,strikeout
"CH,FC,SI,ST,FC,FC,FC",493603,home_run
"FF,FF,FF",595928,strikeout
"FS,FS,FS",657024,strikeout
"FF,CH",666201,field_out
"FF,SI",666201,double_play
"SI,SL,SI,SL,FF",666201,strikeout
"FF,CH,SL",669212,single
"FF,SI,SL",680704,field_out
"FF,CB,FF,SL",683769,field_out
"SL,CB,SL",683769,strikeout
"FC,FC,FC,FC,CH",445926,field_out
FF,543859,field_out
FF,693821,field_out
"SL,SL",693821,field_out
FC,446372,field_out
"CB,CH,FC,FC,FF,FC",446372,field_out
"SI,SL,SI,SI,SI,SI,SI",542947,walk
"ST,FF,CH,FF,FF",670167,walk
"ST,FF,ST,ST,ST,FF,ST",640462,field_out
"CH,FF,SL",666200,field_out
"SL,FF,CH,SL",666200,strikeout
"CH,CH,FF,CH",666200,field_out
"FC,FC,FC,ST,ST",543521,double_play
"FF,FF,FF,FF",543859,strikeout
"FF,FF,FF,FF,FF,SL",693821,strikeout
FF,693821,double
"SI,SI",607481,single
"FF,SL,FF,FF,FF,FF",669424,field_out
"SL,SL,SL,CH,SL,CH,FF,SL",669212,field_out
"FF,SL,SL,FF,SL,SL",680704,field_out
"SL,FF,SL",683769,field_out
"SL,FF,CB,SL",683769,field_out
"SL,CB",623474,field_out
"FF,SL,SL,FF,SL",519293,strikeout
"FF,FF",594798,field_out
"SL,FF,FF",594798,fielders_choice
"FF,CB,CH",543037,field_out
CH,543037,single
"FF,SL,FF,SL,FF",621363,field_out
"FF,CB,FF,CH,SL,CH",663556,strikeout
"CB,CH,FF,FF",663556,force_out
"SL,SL,FF,FF",663556,walk
"FF,SL",666201,hit_by_pitch
"FF,SI",666201,force_out
"CH,SI,CH,SL,SL,SI",666201,field_out
"FF,SI,FF",593958,single
"FC,SI,SI,FC",593958,field_out
"FF,SI,SI,CH,SI,CH,FC,SI,FC",593958,walk
FC,641302,sac_fly
"SI,CH,SL,SL,SL,SL",571578,strikeout
"SI,CH,SI,SL",571578,field_out
"SL,SL,SL",571578,field_out
"ST,SI,SI,ST",663658,strikeout
"FF,FF,FF,CH,SL",656849,field_out
"CB,SI,FF,CH,FF,CH,SL",656849,strikeout
"FF,SL",656849,single
"SI,SI,SI,SI",571578,single
SI,571578,field_out
"SL,SL,SI,SI,SL",571578,double
"FC,FF,FC,FF",663658,field_out
FC,621249,field_out
"SI,CB",656605,field_out
"FC,FC,FF",656605,field_out
"FC,CB,FF,CB,FF",656605,double
CB,571945,single
"FF,FF,SI",571945,strikeout
"FF,CB,SL,SI,CB",571945,strikeout
"FC,FF,FC,FF,SI,FC",676050,field_out
"ST,ST,ST,ST,FS,FF,ST",660271,strikeout
"ST,FC",660271,single
"SL,SL,SI,FF,SL",544727,walk
"SI,SL,SI,SL,SL,SI,SI",661309,walk
"SL,FF,SL,SL,FF,SL",666205,field_error
"FF,FF,FF,SL",666205,strikeout
"CB,CB,CH",666205,field_out
"SI,CB",425844,field_out
FF,425844,field_out
"CB,SL,CB",425844,single
SL,664199,field_out
"ST,SI,ST,ST",657277,single
"SI,SI,SI,SI",657277,strikeout
"CH,CH,CH,CH",657277,double
"SI,CB,SI,SI,SI,CB,CB",663546,single
CB,608723,home_run
"FF,SL,FF,CH,CH,SL",641329,field_out
"ST,FF,ST,CH,CH",680570,single
FF,680570,field_out
"FF,FF,FF,CH,FF",669212,strikeout
"FF,FS",680704,home_run
"CB,FF,CH,FF,SL",683769,walk
"FF,FF,CB,FF",683769,strikeout
"SI,CH,CH",693821,grounded_into_double_play
"SI,SL,CH,SI,SL,CH,SL",693821,strikeout
SI,693821,single
"FF,CH,FC,SI",593958,home_run
"SI,CH",593958,double
"FC,CH,FF,FF,FC",641302,strikeout
"FF,SL,FF,SI,FF,SI",682051,strikeout
SI,571578,single
"SI,SI,SL,SL,SI",571578,home_run
"SI,SL,SI,SL,SL",571578,field_out
"FF,CH,SL,FF,FF",607455,field_out
"SI,SI,ST,ST,FC,ST,SI",663658,walk
"FF,CB,CB,CH",519043,strikeout
"FF,FF,FF",650671,force_out
"SI,ST,ST,FF,ST,ST",660271,walk
"SI,SI",660271,field_out
"FC,ST,FC,FC,FF,ST",660271,strikeout
"CB,FF",608723,single
"ST,FF,ST",680570,strikeout
"FF,ST,ST,FF,FF,ST",680570,field_out
"SL,FS,FF",657024,field_out
"FF,SL,SI,SL,SL,SI",666201,field_out
"SI,FF,SL,FF",666201,strikeout
SL,666201,field_out
"FC,FC",446372,field_out
SI,446372,field_out
"SI,SL,SI,SL,SI,SI,FF",542947,single
"FF,FF",670167,field_out
FF,606160,field_out
FF,664299,field_out
"SL,FF",664299,field_out
"SL,SL,SL,FF,FF,SL,FF,FF,SL",664299,field_out
"FF,FF,SL,SL,FF,SL",594798,strikeout
"FF,SL,FF,FF",594798,walk
"FF,SL",642758,field_out
"SI,SI,CH",661309,field_out
"FF,FF,CB,SL",666205,field_out
"CB,CB,FF,FF",666205,walk
"CB,CB,SL",666205,single
"FF,FF,FF",667427,single
"ST,FF,FF,FF,ST,FF",640462,walk
"SL,SL,FF,SL",666200,strikeout
SL,666200,field_out
"SI,SI",666200,double
CH,656849,single
"FF,FF,CH,FF,FF",656849,field_out
"SL,SL,FF,SL,FF",669276,walk
"SI,FF,SI,SI",693821,walk
"CH,SL",693821,field_out
"SI,FF,SI,CH",693821,strikeout
"FF,FF,FF,FF,CB,FF,FF,FF,FF",543037,double
"SL,FF,SL",543037,field_out
"SL,SI,SI,SI,SI",605280,strikeout
SI,642528,single
"FC,FC,FC",623167,home_run
"FF,FF,FF,ST,FF",623167,field_out
"SI,FC,FF",641627,field_out
"SL,SL,SL,SL",650895,strikeout
"SL,CB,CH,CH,FF,SL",519151,field_out
"SL,FF,SL,SL,FF",650556,walk
"SL,CH,FF,FF,FF",664299,strikeout
"CH,FF",664299,field_out
"SL,SL,SL,SL,SL,SL",523260,strikeout
"FF,FF,FF,FF,FF",625643,walk
"SL,CB,SL",656302,strikeout
"FF,FF,SL,SL,SL,SL",656302,strikeout
"FF,SL,SL,FF,SL",656302,walk
"FF,FC,FF,SI,CH",593958,single
"FC,CH,FC,FF,SI,FC",593958,walk
"FF,FC,CH",641302,field_out
"FF,FF,SL,SI,FF",682051,strikeout
"FF,FF,SL,FF",621363,field_out
"SL,SL,SI",657044,field_out
"FF,FF,CB",663556,strikeout
"CB,FF,FF",663556,strikeout
"CH,CH,CH",606160,triple
"FF,FF,CB",664299,strikeout
"CB,CB,CB,CB,FF,FF,FF",664299,single
"FF,SL,SL,FF,FF,FF,SL,FF,SL,FF",664299,strikeout
"CB,SL,SL,SL",519293,strikeout
"FF,SL,SL,SL",594798,strikeout
"SL,FF",594798,field_out
"FF,FF,SL,SL,CH,CH",600917,strikeout
"CB,FF,SI",605400,strikeout
"CB,CH,SI,CH,CH",605400,field_out
"SI,SL,CH,FF,SL",642397,strikeout
"ST,CH",657277,double
"SI,SI,SI,ST,ST",657277,grounded_into_double_play
"SI,CB,SI,SI,CB,CB",663546,field_out
"SI,CB,SI,SI",663546,strikeout
"SL,SL,SL",605447,field_out
"SL,CH,FF,FF",666201,walk
"CH,CH,SI,SL,SL,SI",666201,walk
"SL,FF",666201,field_out
"FF,CH,CH,SI",666201,field_out
"CH,SI",666201,field_out
"SI,SL,CH,SL,SI",666201,field_out
"FF,FF,SL,SL,FF,SL",667427,field_out
"SL,SL,SL,CB",502085,field_out
"SL,SL,SL,FF",595928,strikeout
FF,656849,home_run
"CB,CH",656849,field_out
"FC,ST,FC,ST,ST,FC,FC,ST",543521,double
"FF,SL,FF,FF,FF,SL,SL",543859,home_run
"SI,SL,SL",693821,strikeout
"SL,SL,SL",693821,field_out
"SL,SI,SI,SI,SI",643511,field_out
"CH,CH,CH",657277,field_out
"CH,FF",657277,single
"CB,CB,SI",663546,field_out
"FC,FC",621249,grounded_into_double_play
